target_id,target,generated_by,summary,summary_postprocessed,CA_1,Conciseness_1,Fluency_1,CA_2,Conciseness_2,Fluency_2,CA_3,Conciseness_3,Fluency_3,,Extreme CA Difference,Extreme Conciseness Difference,Extreme Fluency Difference
636766aa1a6d9265ec0175ce,"int visitFrameStart(final int offset,final int numLocal,final int numStack){
  int frameLength=3 + numLocal + numStack;
  if (currentFrame == null || currentFrame.length < frameLength) {
    currentFrame=new int[frameLength];
  }
  currentFrame[0]=offset;
  currentFrame[1]=numLocal;
  currentFrame[2]=numStack;
  return 3;
}
",gpt-3.5-turbo,"```java
/**
 * Updates the current frame with the start information of a new frame.
 * 
 * @param offset the offset value for the frame
 * @param numLocal the number of local variables in the frame
 * @param numStack the number of stack elements in the frame
 * @return the index indicating the start of the frame information in the current frame
 */
```
","/**
 * Updates the current frame with the start information of a new frame.
 * 
 * @param offset the offset value for the frame
 * @param numLocal the number of local variables in the frame
 * @param numStack the number of stack elements in the frame
 * @return the index indicating the start of the frame information in the current frame
 */",4,5,5,3,5,5,4,5,5,,,,
636766aa1a6d9265ec0175ce,"int visitFrameStart(final int offset,final int numLocal,final int numStack){
  int frameLength=3 + numLocal + numStack;
  if (currentFrame == null || currentFrame.length < frameLength) {
    currentFrame=new int[frameLength];
  }
  currentFrame[0]=offset;
  currentFrame[1]=numLocal;
  currentFrame[2]=numStack;
  return 3;
}
",gpt-4-turbo,"```java
/**
 * Initializes or updates the current frame with the specified parameters and ensures it has the required capacity.
 * The method sets the start of the frame, the number of local variables, and the number of stack elements.
 *
 * @param offset the starting offset of the frame
 * @param numLocal the number of local variables in the frame
 * @param numStack the number of stack elements in the frame
 * @return always returns 3, which could signify the fixed size of the initial frame data
 */
```","/**
 * Initializes or updates the current frame with the specified parameters and ensures it has the required capacity.
 * The method sets the start of the frame, the number of local variables, and the number of stack elements.
 *
 * @param offset the starting offset of the frame
 * @param numLocal the number of local variables in the frame
 * @param numStack the number of stack elements in the frame
 * @return always returns 3, which could signify the fixed size of the initial frame data
 */",4,5,5,4,5,5,4,5,5,,,,
636767a31a6d9265ec01854f,"private void checkIfPackedField() throws IOException {
  if (packedLimit == 0 && WireFormat.getTagWireType(lastTag) == WIRETYPE_LENGTH_DELIMITED) {
    final int length=readRawVarint32();
    if (length < 0)     throw ProtobufException.negativeSize();
    this.packedLimit=getTotalBytesRead() + length;
  }
}
",CodeLlama-13b-Instruct-hf,"This method is used to check if a field is packed in a Protocol Buffer message. It takes no arguments and returns nothing.

The method first checks if the packedLimit is 0, which indicates that the field is not packed. If the field is not packed, the method checks the wire type of the last tag to see if it is WIRETYPE_LENGTH_DELIMITED. If the wire type is WIRETYPE_LENGTH_DELIMITED, the method reads a raw varint32 to get the length of the field.

If the length is negative, the method throws a ProtobufException with the message ""negative size"". If the length is positive, the method sets the packedLimit to the total bytes read plus the length.

This method is used to check if a field is packed in a Protocol Buffer message, and to set the packedLimit if the field is packed.","This method is used to check if a field is packed in a Protocol Buffer message. It takes no arguments and returns nothing.

The method first checks if the packedLimit is 0, which indicates that the field is not packed. If the field is not packed, the method checks the wire type of the last tag to see if it is WIRETYPE_LENGTH_DELIMITED. If the wire type is WIRETYPE_LENGTH_DELIMITED, the method reads a raw varint32 to get the length of the field.

If the length is negative, the method throws a ProtobufException with the message ""negative size"". If the length is positive, the method sets the packedLimit to the total bytes read plus the length.

This method is used to check if a field is packed in a Protocol Buffer message, and to set the packedLimit if the field is packed.",2,3,4,2,4,4,2,5,4,,,,
636767a31a6d9265ec01854f,"private void checkIfPackedField() throws IOException {
  if (packedLimit == 0 && WireFormat.getTagWireType(lastTag) == WIRETYPE_LENGTH_DELIMITED) {
    final int length=readRawVarint32();
    if (length < 0)     throw ProtobufException.negativeSize();
    this.packedLimit=getTotalBytesRead() + length;
  }
}
",CodeLlama-7b-Instruct-hf,"```
private void checkIfPackedField() throws IOException

Checks if the current field is a packed field and updates the packed limit if necessary.

Parameters:

* None

Returns:

* None

Throws:

* IOException if an I/O error occurs while reading the length of the packed field

Throws:

* ProtobufException if the length of the packed field is negative
```","private void checkIfPackedField() throws IOException

Checks if the current field is a packed field and updates the packed limit if necessary.

Parameters:

* None

Returns:

* None

Throws:

* IOException if an I/O error occurs while reading the length of the packed field

Throws:

* ProtobufException if the length of the packed field is negative",4,5,3,4,5,5,3,5,3,,,,
636767a31a6d9265ec01854f,"private void checkIfPackedField() throws IOException {
  if (packedLimit == 0 && WireFormat.getTagWireType(lastTag) == WIRETYPE_LENGTH_DELIMITED) {
    final int length=readRawVarint32();
    if (length < 0)     throw ProtobufException.negativeSize();
    this.packedLimit=getTotalBytesRead() + length;
  }
}
",gpt-3.5-turbo,"# Docstring
Checks if the field is packed by verifying the packedLimit and the wire type of the last tag. If the field is packed, it reads the length, ensures it is not negative, and sets the packedLimit accordingly.","Checks if the field is packed by verifying the packedLimit and the wire type of the last tag. If the field is packed, it reads the length, ensures it is not negative, and sets the packedLimit accordingly.",4,5,4,4,5,4,3,5,4,,,,
636767a31a6d9265ec01854f,"private void checkIfPackedField() throws IOException {
  if (packedLimit == 0 && WireFormat.getTagWireType(lastTag) == WIRETYPE_LENGTH_DELIMITED) {
    final int length=readRawVarint32();
    if (length < 0)     throw ProtobufException.negativeSize();
    this.packedLimit=getTotalBytesRead() + length;
  }
}
",CodeLlama-34b-Instruct-hf,"# Docstring

This method checks if the current field is a packed field. If it is, it sets the `packedLimit` field to the total number of bytes read plus the length of the packed field. If the field is not packed, it does nothing.

The method throws an `IOException` if the length of the packed field is negative.

The method uses the `WireFormat` class to determine the wire type of the current field, and the `readRawVarint32()` method to read the length of the packed field.

The method is `private` and is only accessible within the same class.","This method checks if the current field is a packed field. If it is, it sets the `packedLimit` field to the total number of bytes read plus the length of the packed field. If the field is not packed, it does nothing.

The method throws an `IOException` if the length of the packed field is negative.

The method uses the `WireFormat` class to determine the wire type of the current field, and the `readRawVarint32()` method to read the length of the packed field.

The method is `private` and is only accessible within the same class.",2,5,5,2,4,5,4,4,4,,,,
636767a31a6d9265ec01854f,"private void checkIfPackedField() throws IOException {
  if (packedLimit == 0 && WireFormat.getTagWireType(lastTag) == WIRETYPE_LENGTH_DELIMITED) {
    final int length=readRawVarint32();
    if (length < 0)     throw ProtobufException.negativeSize();
    this.packedLimit=getTotalBytesRead() + length;
  }
}
",human_written,"/** 
 * Check if this field have been packed into a length-delimited field. If so, update internal state to reflect that packed fields are being read.
 * @throws IOException
 */
","/** 
 * Check if this field have been packed into a length-delimited field. If so, update internal state to reflect that packed fields are being read.
 * @throws IOException
 */",3,5,3,3,5,3,3,5,4,,,,
636767a31a6d9265ec01854f,"private void checkIfPackedField() throws IOException {
  if (packedLimit == 0 && WireFormat.getTagWireType(lastTag) == WIRETYPE_LENGTH_DELIMITED) {
    final int length=readRawVarint32();
    if (length < 0)     throw ProtobufException.negativeSize();
    this.packedLimit=getTotalBytesRead() + length;
  }
}
",gpt-4-turbo,"```java
/**
 * Checks if the current field is packed according to the protobuf wire format.
 * This method determines if the field is packed by evaluating the last read tag and its wire type.
 * If the field is packed, it calculates the limit up to which the field extends in the input stream.
 *
 * @throws IOException If there is an error reading the variable integer from the input stream.
 * @throws ProtobufException If the read length is negative, indicating an invalid size.
 */
```","/**
 * Checks if the current field is packed according to the protobuf wire format.
 * This method determines if the field is packed by evaluating the last read tag and its wire type.
 * If the field is packed, it calculates the limit up to which the field extends in the input stream.
 *
 * @throws IOException If there is an error reading the variable integer from the input stream.
 * @throws ProtobufException If the read length is negative, indicating an invalid size.
 */",5,5,5,5,5,5,5,5,4,,,,
6367675f1a6d9265ec0180d3,"public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph){
  Map<V,V> fMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  Map<V,V> bMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  for (  V v : graph.vertexSet()) {
    fMap.put(v,v);
    bMap.put(v,v);
  }
  return new IsomorphicGraphMapping<>(fMap,bMap,graph,graph);
}
",human_written,"/** 
 * Computes an identity automorphism (i.e. a self-mapping of a graph in which each vertex also maps to itself).
 * @param graph the input graph
 * @param < V > the graph vertex type
 * @param < E > the graph edge type
 * @return a mapping from graph to graph
 */
","/** 
 * Computes an identity automorphism (i.e. a self-mapping of a graph in which each vertex also maps to itself).
 * @param graph the input graph
 * @param < V > the graph vertex type
 * @param < E > the graph edge type
 * @return a mapping from graph to graph
 */",2,5,5,3,5,4,2,5,5,,,,
6367675f1a6d9265ec0180d3,"public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph){
  Map<V,V> fMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  Map<V,V> bMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  for (  V v : graph.vertexSet()) {
    fMap.put(v,v);
    bMap.put(v,v);
  }
  return new IsomorphicGraphMapping<>(fMap,bMap,graph,graph);
}
",gpt-3.5-turbo,"```java
/**
 * Returns an IsomorphicGraphMapping representing the identity mapping for the given graph.
 * The identity mapping maps each vertex in the graph to itself.
 * 
 * @param graph the graph for which the identity mapping is to be created
 * @param <V> the vertex type
 * @param <E> the edge type
 * @return an IsomorphicGraphMapping representing the identity mapping for the given graph
 */
```
","/**
 * Returns an IsomorphicGraphMapping representing the identity mapping for the given graph.
 * The identity mapping maps each vertex in the graph to itself.
 * 
 * @param graph the graph for which the identity mapping is to be created
 * @param <V> the vertex type
 * @param <E> the edge type
 * @return an IsomorphicGraphMapping representing the identity mapping for the given graph
 */",2,4,5,3,5,5,2,4,5,,,,
6367675f1a6d9265ec0180d3,"public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph){
  Map<V,V> fMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  Map<V,V> bMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  for (  V v : graph.vertexSet()) {
    fMap.put(v,v);
    bMap.put(v,v);
  }
  return new IsomorphicGraphMapping<>(fMap,bMap,graph,graph);
}
",gpt-4-turbo,"```java
/**
 * Creates an identity mapping for a given graph, where each vertex is mapped to itself.
 * This method constructs an isomorphic mapping for the graph, which is useful for operations
 * that require a graph to be mapped onto itself while preserving the vertex correspondence.
 *
 * @param <V> the vertex type
 * @param <E> the edge type
 * @param graph the graph for which the identity mapping is to be created
 * @return an IsomorphicGraphMapping object that represents a mapping of the graph onto itself,
 *         where each vertex is associated with itself in both forward and backward mappings.
 */
```","/**
 * Creates an identity mapping for a given graph, where each vertex is mapped to itself.
 * This method constructs an isomorphic mapping for the graph, which is useful for operations
 * that require a graph to be mapped onto itself while preserving the vertex correspondence.
 *
 * @param <V> the vertex type
 * @param <E> the edge type
 * @param graph the graph for which the identity mapping is to be created
 * @return an IsomorphicGraphMapping object that represents a mapping of the graph onto itself,
 *         where each vertex is associated with itself in both forward and backward mappings.
 */",2,4,5,4,5,5,2,4,5,,,,
6367675f1a6d9265ec0180d3,"public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph){
  Map<V,V> fMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  Map<V,V> bMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  for (  V v : graph.vertexSet()) {
    fMap.put(v,v);
    bMap.put(v,v);
  }
  return new IsomorphicGraphMapping<>(fMap,bMap,graph,graph);
}
",CodeLlama-34b-Instruct-hf,"# Docstring

This method returns an identity mapping for a given graph, which maps each vertex to itself. The mapping is represented as an instance of `IsomorphicGraphMapping`, which contains the forward and backward maps, as well as references to the original and target graphs.

The method first creates two maps, `fMap` and `bMap`, with the same size as the number of vertices in the graph. It then iterates over the vertices in the graph and adds each vertex to both maps, with the same key and value. This creates an identity mapping, where each vertex is mapped to itself.

Finally, the method returns a new `IsomorphicGraphMapping` instance with the forward and backward maps, as well as references to the original and target graphs.","This method returns an identity mapping for a given graph, which maps each vertex to itself. The mapping is represented as an instance of `IsomorphicGraphMapping`, which contains the forward and backward maps, as well as references to the original and target graphs.

The method first creates two maps, `fMap` and `bMap`, with the same size as the number of vertices in the graph. It then iterates over the vertices in the graph and adds each vertex to both maps, with the same key and value. This creates an identity mapping, where each vertex is mapped to itself.

Finally, the method returns a new `IsomorphicGraphMapping` instance with the forward and backward maps, as well as references to the original and target graphs.",5,5,5,5,5,5,5,5,5,,,,
6367675f1a6d9265ec0180d3,"public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph){
  Map<V,V> fMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  Map<V,V> bMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  for (  V v : graph.vertexSet()) {
    fMap.put(v,v);
    bMap.put(v,v);
  }
  return new IsomorphicGraphMapping<>(fMap,bMap,graph,graph);
}
",CodeLlama-13b-Instruct-hf,"This method creates an identity mapping for a given graph. The mapping is defined as a pair of forward and backward maps, where each map maps each vertex in the graph to itself. The method returns an instance of the `IsomorphicGraphMapping` class, which represents a mapping between two graphs that are isomorphic to each other.

The method takes a single argument, `graph`, which is the graph for which the identity mapping is to be created. The method creates two maps, `fMap` and `bMap`, which map each vertex in the graph to itself. The maps are then used to create a new instance of the `IsomorphicGraphMapping` class, which represents the identity mapping for the given graph.

The method is useful for creating a mapping between two graphs that are isomorphic to each other, but may have different vertex and edge labels. The identity mapping can be used as a starting point for more complex mappings, and can be modified to reflect the desired mapping between the two graphs.","This method creates an identity mapping for a given graph. The mapping is defined as a pair of forward and backward maps, where each map maps each vertex in the graph to itself. The method returns an instance of the `IsomorphicGraphMapping` class, which represents a mapping between two graphs that are isomorphic to each other.

The method takes a single argument, `graph`, which is the graph for which the identity mapping is to be created. The method creates two maps, `fMap` and `bMap`, which map each vertex in the graph to itself. The maps are then used to create a new instance of the `IsomorphicGraphMapping` class, which represents the identity mapping for the given graph.

The method is useful for creating a mapping between two graphs that are isomorphic to each other, but may have different vertex and edge labels. The identity mapping can be used as a starting point for more complex mappings, and can be modified to reflect the desired mapping between the two graphs.",5,4,5,5,4,5,5,4,5,,,,
6367675f1a6d9265ec0180d3,"public static <V,E>IsomorphicGraphMapping<V,E> identity(Graph<V,E> graph){
  Map<V,V> fMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  Map<V,V> bMap=CollectionUtil.newHashMapWithExpectedSize(graph.vertexSet().size());
  for (  V v : graph.vertexSet()) {
    fMap.put(v,v);
    bMap.put(v,v);
  }
  return new IsomorphicGraphMapping<>(fMap,bMap,graph,graph);
}
",CodeLlama-7b-Instruct-hf,"```
public static <V, E> IsomorphicGraphMapping<V, E> identity(Graph<V, E> graph)

Returns an IsomorphicGraphMapping object that represents an identity mapping between two isomorphic graphs.

Parameters:
graph - the graph to be mapped

Returns:
an IsomorphicGraphMapping object that represents an identity mapping between two isomorphic graphs

Throws:
IllegalArgumentException - if the graph is not isomorphic to itself
```
This docstring provides a brief description of the method and its purpose, as well as a list of parameters and their types. It also includes a brief description of the return value and any exceptions that may be thrown.

The docstring is written in a clear and concise manner, using proper grammar and punctuation. It includes relevant information about the method's parameters and return value, as well as any exceptions that may be thrown. The docstring is also written in a way that is easy to read and understand, with proper formatting and indentation.","public static <V, E> IsomorphicGraphMapping<V, E> identity(Graph<V, E> graph)

Returns an IsomorphicGraphMapping object that represents an identity mapping between two isomorphic graphs.

Parameters:
graph - the graph to be mapped

Returns:
an IsomorphicGraphMapping object that represents an identity mapping between two isomorphic graphs

Throws:
IllegalArgumentException - if the graph is not isomorphic to itself
```
This docstring provides a brief description of the method and its purpose, as well as a list of parameters and their types. It also includes a brief description of the return value and any exceptions that may be thrown.

The docstring is written in a clear and concise manner, using proper grammar and punctuation. It includes relevant information about the method's parameters and return value, as well as any exceptions that may be thrown. The docstring is also written in a way that is easy to read and understand, with proper formatting and indentation.",2,2,5,3,4,5,2,3,4,,,,
